| lambda |  Flux   |  F_Er   |F_Norm_Er|
| double | double  | double  | double  |
  3.10633  13.25000   0.09000   0.09000 
  3.10667  13.24000   0.09000   0.09000 
  3.10700  13.24000   0.09000   0.09000 
  3.10733  13.23000   0.09000   0.09000 
  3.10767  13.22000   0.09000   0.09000 
  3.10800  13.22000   0.09000   0.09000 
  3.10833  13.21000   0.09000   0.09000 
  3.10867  13.21000   0.09000   0.09000 
  3.10900  13.21000   0.09000   0.09000 
  3.10933  13.22000   0.09000   0.09000 
  3.10967  13.23000   0.09000   0.09000 
  3.11000  13.24000   0.09000   0.09000 
  3.11033  13.25000   0.09000   0.09000 
  3.11067  13.25000   0.09000   0.09000 
  3.11100  13.26000   0.09000   0.09000 
  3.11133  13.27000   0.09000   0.09000 
  3.11167  13.27000   0.09000   0.09000 
  3.11200  13.28000   0.09000   0.09000 
  3.11233  13.28000   0.09000   0.09000 
  3.11267  13.28000   0.09000   0.09000 
  3.11300  13.28000   0.09000   0.09000 
  3.11333  13.28000   0.09000   0.09000 
  3.11367  13.28000   0.09000   0.09000 
  3.11400  13.28000   0.09000   0.09000 
  3.11433  13.28000   0.09000   0.09000 
  3.11467  13.29000   0.09000   0.09000 
  3.11500  13.29000   0.09000   0.09000 
  3.11533  13.30000   0.09000   0.09000 
  3.11567  13.30000   0.09000   0.09000 
  3.11600  13.31000   0.09000   0.09000 
  3.11633  13.32000   0.09000   0.09000 
  3.11667  13.33000   0.09000   0.09000 
  3.11700  13.33000   0.09000   0.09000 
  3.11733  13.33000   0.09000   0.09000 
  3.11767  13.33000   0.09000   0.09000 
  3.11800  13.33000   0.09000   0.09000 
  3.11833  13.32000   0.09000   0.09000 
  3.11867  13.31000   0.09000   0.09000 
  3.11900  13.31000   0.09000   0.09000 
  3.11933  13.30000   0.09000   0.09000 
  3.11967  13.29000   0.09000   0.09000 
  3.12000  13.29000   0.09000   0.09000 
  3.12033  13.29000   0.09000   0.09000 
  3.12067  13.30000   0.09000   0.09000 
  3.12100  13.31000   0.09000   0.09000 
  3.12133  13.33000   0.09000   0.09000 
  3.12167  13.34000   0.09000   0.09000 
  3.12200  13.36000   0.09000   0.09000 
  3.12233  13.38000   0.09000   0.09000 
  3.12267  13.40000   0.09000   0.09000 
  3.12300  13.41000   0.09000   0.09000 
  3.12333  13.43000   0.09000   0.09000 
  3.12367  13.44000   0.09000   0.09000 
  3.12400  13.44000   0.09000   0.09000 
  3.12433  13.44000   0.09000   0.09000 
  3.12467  13.43000   0.09000   0.09000 
  3.12500  13.43000   0.09000   0.09000 
  3.12533  13.42000   0.09000   0.09000 
  3.12567  13.40000   0.09000   0.09000 
  3.12600  13.39000   0.09000   0.09000 
  3.12633  13.38000   0.09000   0.09000 
  3.12667  13.37000   0.09000   0.09000 
  3.12700  13.36000   0.09000   0.09000 
  3.12733  13.35000   0.09000   0.09000 
  3.12767  13.35000   0.09000   0.09000 
  3.12800  13.34000   0.09000   0.09000 
  3.12833  13.34000   0.09000   0.09000 
  3.12867  13.34000   0.09000   0.09000 
  3.12900  13.34000   0.09000   0.09000 
  3.12933  13.35000   0.09000   0.09000 
  3.12967  13.35000   0.09000   0.09000 
  3.13000  13.36000   0.09000   0.09000 
  3.13033  13.36000   0.09000   0.09000 
  3.13067  13.37000   0.09000   0.09000 
  3.13100  13.37000   0.09000   0.09000 
  3.13133  13.37000   0.09000   0.09000 
  3.13167  13.37000   0.09000   0.09000 
  3.13200  13.36000   0.09000   0.09000 
  3.13233  13.35000   0.09000   0.09000 
  3.13267  13.34000   0.09000   0.09000 
  3.13300  13.33000   0.09000   0.09000 
  3.13333  13.31000   0.09000   0.09000 
  3.13367  13.30000   0.09000   0.09000 
  3.13400  13.28000   0.09000   0.09000 
  3.13433  13.27000   0.09000   0.09000 
  3.13467  13.27000   0.09000   0.09000 
  3.13500  13.26000   0.09000   0.09000 
  3.13533  13.26000   0.09000   0.09000 
  3.13567  13.26000   0.09000   0.09000 
  3.13600  13.26000   0.09000   0.09000 
  3.13633  13.26000   0.09000   0.09000 
  3.13667  13.26000   0.09000   0.09000 
  3.13700  13.25000   0.09000   0.09000 
  3.13733  13.25000   0.09000   0.09000 
  3.13767  13.25000   0.09000   0.09000 
  3.13800  13.25000   0.09000   0.09000 
  3.13833  13.25000   0.09000   0.09000 
  3.13867  13.26000   0.09000   0.09000 
  3.13900  13.27000   0.09000   0.09000 
  3.13933  13.28000   0.09000   0.09000 
  3.13967  13.30000   0.09000   0.09000 
  3.14000  13.31000   0.09000   0.09000 
  3.14033  13.33000   0.09000   0.09000 
  3.14067  13.34000   0.09000   0.09000 
  3.14100  13.36000   0.09000   0.09000 
  3.14133  13.37000   0.09000   0.09000 
  3.14167  13.39000   0.09000   0.09000 
  3.14200  13.40000   0.09000   0.09000 
  3.14233  13.41000   0.09000   0.09000 
  3.14267  13.42000   0.09000   0.09000 
  3.14300  13.43000   0.09000   0.09000 
  3.14333  13.43000   0.09000   0.09000 
  3.14367  13.43000   0.09000   0.09000 
  3.14400  13.43000   0.09000   0.09000 
  3.14433  13.43000   0.09000   0.09000 
  3.14467  13.43000   0.09000   0.09000 
  3.14500  13.43000   0.09000   0.09000 
  3.14533  13.43000   0.09000   0.09000 
  3.14567  13.43000   0.09000   0.09000 
  3.14600  13.43000   0.09000   0.09000 
  3.14633  13.43000   0.09000   0.09000 
  3.14667  13.43000   0.09000   0.09000 
  3.14700  13.43000   0.09000   0.09000 
  3.14733  13.43000   0.09000   0.09000 
  3.14767  13.43000   0.09000   0.09000 
  3.14800  13.42000   0.09000   0.09000 
  3.14833  13.42000   0.09000   0.09000 
  3.14867  13.41000   0.09000   0.09000 
  3.14900  13.40000   0.09000   0.09000 
  3.14933  13.40000   0.09000   0.09000 
  3.14967  13.39000   0.09000   0.09000 
  3.15000  13.38000   0.09000   0.09000 
  3.15033  13.38000   0.09000   0.09000 
  3.15067  13.37000   0.09000   0.09000 
  3.15100  13.36000   0.09000   0.09000 
  3.15133  13.36000   0.09000   0.09000 
  3.15167  13.35000   0.09000   0.09000 
  3.15200  13.34000   0.09000   0.09000 
  3.15233  13.32000   0.09000   0.09000 
  3.15267  13.31000   0.09000   0.09000 
  3.15300  13.30000   0.09000   0.09000 
  3.15333  13.29000   0.09000   0.09000 
  3.15367  13.28000   0.09000   0.09000 
  3.15400  13.27000   0.09000   0.09000 
  3.15433  13.26000   0.09000   0.09000 
  3.15467  13.25000   0.09000   0.09000 
  3.15500  13.25000   0.09000   0.09000 
  3.15533  13.25000   0.09000   0.09000 
  3.15567  13.25000   0.09000   0.09000 
  3.15600  13.25000   0.09000   0.09000 
  3.15633  13.26000   0.09000   0.09000 
  3.15667  13.28000   0.09000   0.09000 
  3.15700  13.29000   0.09000   0.09000 
  3.15733  13.30000   0.09000   0.09000 
  3.15767  13.32000   0.09000   0.09000 
  3.15800  13.33000   0.09000   0.09000 
  3.15833  13.34000   0.09000   0.09000 
  3.15867  13.35000   0.09000   0.09000 
  3.15900  13.35000   0.09000   0.09000 
  3.15933  13.36000   0.09000   0.09000 
  3.15967  13.36000   0.09000   0.09000 
  3.16000  13.35000   0.09000   0.09000 
  3.16033  13.35000   0.09000   0.09000 
  3.16067  13.34000   0.09000   0.09000 
  3.16100  13.34000   0.09000   0.09000 
  3.16133  13.33000   0.09000   0.09000 
  3.16167  13.32000   0.09000   0.09000 
  3.16200  13.31000   0.09000   0.09000 
  3.16233  13.31000   0.09000   0.09000 
  3.16267  13.30000   0.09000   0.09000 
  3.16300  13.29000   0.09000   0.09000 
  3.16333  13.29000   0.09000   0.09000 
  3.16367  13.28000   0.09000   0.09000 
  3.16400  13.28000   0.09000   0.09000 
  3.16433  13.27000   0.09000   0.09000 
  3.16467  13.27000   0.08000   0.08000 
  3.16500  13.27000   0.08000   0.08000 
  3.16533  13.26000   0.08000   0.08000 
  3.16567  13.26000   0.08000   0.08000 
  3.16600  13.25000   0.08000   0.08000 
  3.16633  13.25000   0.08000   0.08000 
  3.16667  13.25000   0.08000   0.08000 
  3.16700  13.25000   0.08000   0.08000 
  3.16733  13.25000   0.08000   0.08000 
  3.16767  13.25000   0.08000   0.08000 
  3.16800  13.25000   0.08000   0.08000 
  3.16833  13.26000   0.08000   0.08000 
  3.16867  13.26000   0.08000   0.08000 
  3.16900  13.27000   0.08000   0.08000 
  3.16933  13.27000   0.08000   0.08000 
  3.16967  13.26000   0.08000   0.08000 
  3.17000  13.26000   0.08000   0.08000 
  3.17033  13.25000   0.08000   0.08000 
  3.17067  13.24000   0.08000   0.08000 
  3.17100  13.22000   0.08000   0.08000 
  3.17133  13.21000   0.08000   0.08000 
  3.17167  13.20000   0.08000   0.08000 
  3.17200  13.19000   0.08000   0.08000 
  3.17233  13.18000   0.08000   0.08000 
  3.17267  13.17000   0.08000   0.08000 
  3.17300  13.16000   0.08000   0.08000 
  3.17333  13.15000   0.08000   0.08000 
  3.17367  13.15000   0.08000   0.08000 
  3.17400  13.15000   0.08000   0.08000 
  3.17433  13.15000   0.08000   0.08000 
  3.17467  13.15000   0.08000   0.08000 
  3.17500  13.15000   0.09000   0.09000 
  3.17533  13.16000   0.09000   0.09000 
  3.17567  13.17000   0.09000   0.09000 
  3.17600  13.18000   0.09000   0.09000 
  3.17633  13.20000   0.09000   0.09000 
  3.17667  13.21000   0.09000   0.09000 
  3.17700  13.22000   0.09000   0.09000 
  3.17733  13.24000   0.09000   0.09000 
  3.17767  13.25000   0.09000   0.09000 
  3.17800  13.26000   0.09000   0.09000 
  3.17833  13.27000   0.09000   0.09000 
  3.17867  13.28000   0.09000   0.09000 
  3.17900  13.29000   0.09000   0.09000 
  3.17933  13.30000   0.09000   0.09000 
  3.17967  13.31000   0.09000   0.09000 
  3.18000  13.32000   0.09000   0.09000 
  3.18033  13.33000   0.09000   0.09000 
  3.18067  13.35000   0.09000   0.09000 
  3.18100  13.36000   0.09000   0.09000 
  3.18133  13.37000   0.09000   0.09000 
  3.18167  13.38000   0.09000   0.09000 
  3.18200  13.39000   0.09000   0.09000 
  3.18233  13.41000   0.09000   0.09000 
  3.18267  13.42000   0.09000   0.09000 
  3.18300  13.43000   0.09000   0.09000 
  3.18333  13.44000   0.09000   0.09000 
  3.18367  13.45000   0.09000   0.09000 
  3.18400  13.47000   0.09000   0.09000 
  3.18433  13.48000   0.09000   0.09000 
  3.18467  13.49000   0.09000   0.09000 
  3.18500  13.50000   0.09000   0.09000 
  3.18533  13.51000   0.09000   0.09000 
  3.18567  13.51000   0.09000   0.09000 
  3.18600  13.52000   0.09000   0.09000 
  3.18633  13.52000   0.09000   0.09000 
  3.18667  13.52000   0.09000   0.09000 
  3.18700  13.52000   0.09000   0.09000 
  3.18733  13.51000   0.09000   0.09000 
  3.18767  13.51000   0.09000   0.09000 
  3.18800  13.52000   0.09000   0.09000 
  3.18833  13.52000   0.09000   0.09000 
  3.18867  13.53000   0.09000   0.09000 
  3.18900  13.54000   0.09000   0.09000 
  3.18933  13.56000   0.09000   0.09000 
  3.18967  13.57000   0.09000   0.09000 
  3.19000  13.58000   0.09000   0.09000 
  3.19033  13.59000   0.09000   0.09000 
  3.19067  13.60000   0.09000   0.09000 
  3.19100  13.60000   0.09000   0.09000 
  3.19133  13.60000   0.09000   0.09000 
  3.19167  13.60000   0.09000   0.09000 
  3.19200  13.58000   0.09000   0.09000 
  3.19233  13.57000   0.09000   0.09000 
  3.19267  13.55000   0.09000   0.09000 
  3.19300  13.53000   0.09000   0.09000 
  3.19333  13.51000   0.09000   0.09000 
  3.19367  13.49000   0.09000   0.09000 
  3.19400  13.47000   0.09000   0.09000 
  3.19433  13.45000   0.09000   0.09000 
  3.19467  13.43000   0.09000   0.09000 
  3.19500  13.42000   0.09000   0.09000 
  3.19533  13.41000   0.09000   0.09000 
  3.19567  13.41000   0.09000   0.09000 
  3.19600  13.42000   0.09000   0.09000 
  3.19633  13.42000   0.09000   0.09000 
  3.19667  13.43000   0.09000   0.09000 
  3.19700  13.45000   0.09000   0.09000 
  3.19733  13.46000   0.09000   0.09000 
  3.19767  13.48000   0.09000   0.09000 
  3.19800  13.49000   0.09000   0.09000 
  3.19833  13.51000   0.09000   0.09000 
  3.19867  13.52000   0.09000   0.09000 
  3.19900  13.53000   0.09000   0.09000 
  3.19933  13.53000   0.09000   0.09000 
  3.19967  13.53000   0.09000   0.09000 
  3.20000  13.52000   0.09000   0.09000 
  3.20033  13.52000   0.09000   0.09000 
  3.20067  13.51000   0.09000   0.09000 
  3.20100  13.49000   0.09000   0.09000 
  3.20133  13.48000   0.09000   0.09000 
  3.20167  13.46000   0.09000   0.09000 
  3.20200  13.45000   0.09000   0.09000 
  3.20233  13.44000   0.09000   0.09000 
  3.20267  13.43000   0.09000   0.09000 
  3.20300  13.42000   0.09000   0.09000 
  3.20333  13.42000   0.09000   0.09000 
  3.20367  13.42000   0.09000   0.09000 
  3.20400  13.42000   0.09000   0.09000 
  3.20433  13.42000   0.09000   0.09000 
  3.20467  13.42000   0.09000   0.09000 
  3.20500  13.43000   0.09000   0.09000 
  3.20533  13.44000   0.09000   0.09000 
  3.20567  13.44000   0.09000   0.09000 
  3.20600  13.45000   0.09000   0.09000 
  3.20633  13.45000   0.09000   0.09000 
  3.20667  13.45000   0.09000   0.09000 
  3.20700  13.45000   0.09000   0.09000 
  3.20733  13.45000   0.09000   0.09000 
  3.20767  13.45000   0.09000   0.09000 
  3.20800  13.44000   0.09000   0.09000 
  3.20833  13.44000   0.09000   0.09000 
  3.20867  13.44000   0.09000   0.09000 
  3.20900  13.43000   0.09000   0.09000 
  3.20933  13.43000   0.09000   0.09000 
  3.20967  13.43000   0.09000   0.09000 
  3.21000  13.44000   0.09000   0.09000 
  3.21033  13.44000   0.09000   0.09000 
  3.21067  13.45000   0.09000   0.09000 
  3.21100  13.46000   0.09000   0.09000 
  3.21133  13.47000   0.09000   0.09000 
  3.21167  13.49000   0.09000   0.09000 
  3.21200  13.50000   0.09000   0.09000 
  3.21233  13.50000   0.09000   0.09000 
  3.21267  13.51000   0.09000   0.09000 
  3.21300  13.51000   0.09000   0.09000 
  3.21333  13.50000   0.09000   0.09000 
  3.21367  13.50000   0.09000   0.09000 
  3.21400  13.49000   0.09000   0.09000 
  3.21433  13.47000   0.09000   0.09000 
  3.21467  13.46000   0.09000   0.09000 
  3.21500  13.45000   0.09000   0.09000 
  3.21533  13.44000   0.09000   0.09000 
  3.21567  13.44000   0.09000   0.09000 
  3.21600  13.43000   0.09000   0.09000 
  3.21633  13.43000   0.09000   0.09000 
  3.21667  13.43000   0.09000   0.09000 
  3.21700  13.42000   0.09000   0.09000 
  3.21733  13.42000   0.09000   0.09000 
  3.21767  13.41000   0.09000   0.09000 
  3.21800  13.40000   0.09000   0.09000 
  3.21833  13.40000   0.09000   0.09000 
  3.21867  13.39000   0.09000   0.09000 
  3.21900  13.38000   0.09000   0.09000 
  3.21933  13.37000   0.09000   0.09000 
  3.21967  13.36000   0.09000   0.09000 
  3.22000  13.36000   0.09000   0.09000 
  3.22033  13.36000   0.09000   0.09000 
  3.22067  13.35000   0.09000   0.09000 
  3.22100  13.35000   0.09000   0.09000 
  3.22133  13.35000   0.09000   0.09000 
  3.22167  13.34000   0.09000   0.09000 
  3.22200  13.33000   0.09000   0.09000 
  3.22233  13.33000   0.09000   0.09000 
  3.22267  13.32000   0.09000   0.09000 
  3.22300  13.31000   0.09000   0.09000 
  3.22333  13.30000   0.09000   0.09000 
  3.22367  13.29000   0.09000   0.09000 
  3.22400  13.28000   0.09000   0.09000 
  3.22433  13.27000   0.09000   0.09000 
  3.22467  13.26000   0.09000   0.09000 
  3.22500  13.26000   0.09000   0.09000 
  3.22533  13.26000   0.09000   0.09000 
  3.22567  13.26000   0.09000   0.09000 
  3.22600  13.26000   0.09000   0.09000 
  3.22633  13.26000   0.09000   0.09000 
  3.22667  13.26000   0.09000   0.09000 
  3.22700  13.26000   0.09000   0.09000 
  3.22733  13.26000   0.09000   0.09000 
  3.22767  13.26000   0.09000   0.09000 
  3.22800  13.25000   0.09000   0.09000 
  3.22833  13.25000   0.09000   0.09000 
  3.22867  13.24000   0.09000   0.09000 
  3.22900  13.23000   0.09000   0.09000 
  3.22933  13.22000   0.09000   0.09000 
  3.22967  13.22000   0.09000   0.09000 
  3.23000  13.22000   0.09000   0.09000 
  3.23033  13.21000   0.09000   0.09000 
  3.23067  13.22000   0.09000   0.09000 
  3.23100  13.22000   0.09000   0.09000 
  3.23133  13.22000   0.09000   0.09000 
  3.23167  13.23000   0.09000   0.09000 
  3.23200  13.23000   0.09000   0.09000 
  3.23233  13.24000   0.09000   0.09000 
  3.23267  13.24000   0.09000   0.09000 
  3.23300  13.25000   0.09000   0.09000 
  3.23333  13.26000   0.10000   0.10000 
  3.23367  13.26000   0.10000   0.10000 
  3.23400  13.27000   0.10000   0.10000 
  3.23433  13.28000   0.10000   0.10000 
  3.23467  13.30000   0.10000   0.10000 
  3.23500  13.31000   0.10000   0.10000 
  3.23533  13.32000   0.10000   0.10000 
  3.23567  13.33000   0.10000   0.10000 
  3.23600  13.34000   0.10000   0.10000 
  3.23633  13.34000   0.10000   0.10000 
  3.23667  13.35000   0.10000   0.10000 
  3.23700  13.35000   0.10000   0.10000 
  3.23733  13.35000   0.10000   0.10000 
  3.23767  13.35000   0.10000   0.10000 
  3.23800  13.35000   0.10000   0.10000 
  3.23833  13.34000   0.10000   0.10000 
  3.23867  13.34000   0.10000   0.10000 
  3.23900  13.34000   0.10000   0.10000 
  3.23933  13.35000   0.10000   0.10000 
  3.23967  13.35000   0.10000   0.10000 
  3.24000  13.35000   0.10000   0.10000 
  3.24033  13.36000   0.10000   0.10000 
  3.24067  13.36000   0.10000   0.10000 
  3.24100  13.37000   0.10000   0.10000 
  3.24133  13.38000   0.10000   0.10000 
  3.24167  13.39000   0.10000   0.10000 
  3.24200  13.40000   0.10000   0.10000 
  3.24233  13.40000   0.10000   0.10000 
  3.24267  13.41000   0.10000   0.10000 
  3.24300  13.41000   0.10000   0.10000 
  3.24333  13.41000   0.10000   0.10000 
  3.24367  13.41000   0.10000   0.10000 
  3.24400  13.41000   0.10000   0.10000 
  3.24433  13.40000   0.10000   0.10000 
  3.24467  13.39000   0.10000   0.10000 
  3.24500  13.38000   0.10000   0.10000 
  3.24533  13.37000   0.10000   0.10000 
  3.24567  13.36000   0.10000   0.10000 
  3.24600  13.35000   0.10000   0.10000 
  3.24633  13.34000   0.10000   0.10000 
  3.24667  13.33000   0.10000   0.10000 
  3.24700  13.32000   0.10000   0.10000 
  3.24733  13.32000   0.10000   0.10000 
  3.24767  13.31000   0.10000   0.10000 
  3.24800  13.30000   0.10000   0.10000 
  3.24833  13.30000   0.10000   0.10000 
  3.24867  13.29000   0.10000   0.10000 
  3.24900  13.28000   0.10000   0.10000 
  3.24933  13.27000   0.10000   0.10000 
  3.24967  13.26000   0.10000   0.10000 
  3.25000  13.26000   0.10000   0.10000 
  3.25033  13.25000   0.10000   0.10000 
  3.25067  13.24000   0.10000   0.10000 
  3.25100  13.24000   0.10000   0.10000 
  3.25133  13.24000   0.10000   0.10000 
  3.25167  13.24000   0.10000   0.10000 
  3.25200  13.25000   0.10000   0.10000 
  3.25233  13.27000   0.10000   0.10000 
  3.25267  13.28000   0.10000   0.10000 
  3.25300  13.30000   0.10000   0.10000 
  3.25333  13.31000   0.10000   0.10000 
  3.25367  13.33000   0.10000   0.10000 
  3.25400  13.35000   0.10000   0.10000 
  3.25433  13.36000   0.10000   0.10000 
  3.25467  13.37000   0.10000   0.10000 
  3.25500  13.39000   0.10000   0.10000 
  3.25533  13.40000   0.10000   0.10000 
  3.25567  13.41000   0.10000   0.10000 
  3.25600  13.42000   0.10000   0.10000 
  3.25633  13.43000   0.10000   0.10000 
  3.25667  13.44000   0.10000   0.10000 
  3.25700  13.45000   0.10000   0.10000 
  3.25733  13.46000   0.10000   0.10000 
  3.25767  13.46000   0.10000   0.10000 
  3.25800  13.47000   0.10000   0.10000 
  3.25833  13.47000   0.10000   0.10000 
  3.25867  13.46000   0.10000   0.10000 
  3.25900  13.45000   0.10000   0.10000 
  3.25933  13.44000   0.10000   0.10000 
  3.25967  13.43000   0.10000   0.10000 
  3.26000  13.42000   0.10000   0.10000 
  3.26033  13.41000   0.10000   0.10000 
  3.26067  13.41000   0.10000   0.10000 
  3.26100  13.40000   0.10000   0.10000 
  3.26133  13.40000   0.10000   0.10000 
  3.26167  13.39000   0.10000   0.10000 
  3.26200  13.39000   0.10000   0.10000 
  3.26233  13.39000   0.10000   0.10000 
  3.26267  13.39000   0.10000   0.10000 
  3.26300  13.39000   0.10000   0.10000 
  3.26333  13.39000   0.10000   0.10000 
  3.26367  13.40000   0.10000   0.10000 
  3.26400  13.40000   0.10000   0.10000 
  3.26433  13.41000   0.10000   0.10000 
  3.26467  13.42000   0.10000   0.10000 
  3.26500  13.43000   0.10000   0.10000 
  3.26533  13.45000   0.10000   0.10000 
  3.26567  13.46000   0.10000   0.10000 
  3.26600  13.48000   0.10000   0.10000 
  3.26633  13.49000   0.10000   0.10000 
  3.26667  13.51000   0.10000   0.10000 
  3.26700  13.54000   0.10000   0.10000 
  3.26733  13.56000   0.10000   0.10000 
  3.26767  13.58000   0.10000   0.10000 
  3.26800  13.60000   0.10000   0.10000 
  3.26833  13.63000   0.10000   0.10000 
  3.26867  13.64000   0.10000   0.10000 
  3.26900  13.66000   0.10000   0.10000 
  3.26933  13.67000   0.10000   0.10000 
  3.26967  13.67000   0.10000   0.10000 
  3.27000  13.67000   0.10000   0.10000 
  3.27033  13.66000   0.10000   0.10000 
  3.27067  13.65000   0.10000   0.10000 
  3.27100  13.64000   0.10000   0.10000 
  3.27133  13.63000   0.10000   0.10000 
  3.27167  13.62000   0.10000   0.10000 
  3.27200  13.62000   0.10000   0.10000 
  3.27233  13.61000   0.10000   0.10000 
  3.27267  13.61000   0.10000   0.10000 
  3.27300  13.61000   0.10000   0.10000 
  3.27333  13.62000   0.10000   0.10000 
  3.27367  13.62000   0.10000   0.10000 
  3.27400  13.63000   0.10000   0.10000 
  3.27433  13.64000   0.10000   0.10000 
  3.27467  13.65000   0.10000   0.10000 
  3.27500  13.65000   0.10000   0.10000 
  3.27533  13.66000   0.10000   0.10000 
  3.27567  13.66000   0.10000   0.10000 
  3.27600  13.66000   0.10000   0.10000 
  3.27633  13.66000   0.10000   0.10000 
  3.27667  13.66000   0.10000   0.10000 
  3.27700  13.65000   0.10000   0.10000 
  3.27733  13.64000   0.10000   0.10000 
  3.27767  13.62000   0.10000   0.10000 
  3.27800  13.61000   0.10000   0.10000 
  3.27833  13.59000   0.10000   0.10000 
  3.27867  13.58000   0.10000   0.10000 
  3.27900  13.57000   0.10000   0.10000 
  3.27933  13.56000   0.10000   0.10000 
  3.27967  13.55000   0.10000   0.10000 
  3.28000  13.55000   0.10000   0.10000 
  3.28033  13.56000   0.10000   0.10000 
  3.28067  13.57000   0.10000   0.10000 
  3.28100  13.58000   0.10000   0.10000 
  3.28133  13.59000   0.10000   0.10000 
  3.28167  13.61000   0.10000   0.10000 
  3.28200  13.62000   0.10000   0.10000 
  3.28233  13.63000   0.10000   0.10000 
  3.28267  13.64000   0.10000   0.10000 
  3.28300  13.64000   0.10000   0.10000 
  3.28333  13.64000   0.10000   0.10000 
  3.28367  13.64000   0.10000   0.10000 
  3.28400  13.64000   0.10000   0.10000 
  3.28433  13.64000   0.10000   0.10000 
  3.28467  13.64000   0.10000   0.10000 
  3.28500  13.64000   0.10000   0.10000 
  3.28533  13.64000   0.10000   0.10000 
  3.28567  13.64000   0.10000   0.10000 
  3.28600  13.65000   0.10000   0.10000 
  3.28633  13.65000   0.10000   0.10000 
  3.28667  13.66000   0.10000   0.10000 
  3.28700  13.66000   0.10000   0.10000 
  3.28733  13.66000   0.10000   0.10000 
  3.28767  13.66000   0.10000   0.10000 
  3.28800  13.67000   0.10000   0.10000 
  3.28833  13.67000   0.10000   0.10000 
  3.28867  13.67000   0.10000   0.10000 
  3.28900  13.68000   0.10000   0.10000 
  3.28933  13.68000   0.10000   0.10000 
  3.28967  13.69000   0.10000   0.10000 
  3.29000  13.71000   0.10000   0.10000 
  3.29033  13.72000   0.10000   0.10000 
  3.29067  13.73000   0.10000   0.10000 
  3.29100  13.75000   0.10000   0.10000 
  3.29133  13.76000   0.10000   0.10000 
  3.29167  13.77000   0.10000   0.10000 
  3.29200  13.78000   0.10000   0.10000 
  3.29233  13.79000   0.10000   0.10000 
  3.29267  13.79000   0.10000   0.10000 
  3.29300  13.79000   0.10000   0.10000 
  3.29333  13.80000   0.10000   0.10000 
  3.29367  13.80000   0.10000   0.10000 
  3.29400  13.80000   0.10000   0.10000 
  3.29433  13.81000   0.10000   0.10000 
  3.29467  13.82000   0.10000   0.10000 
  3.29500  13.83000   0.10000   0.10000 
  3.29533  13.85000   0.10000   0.10000 
  3.29567  13.87000   0.10000   0.10000 
  3.29600  13.89000   0.10000   0.10000 
  3.29633  13.90000   0.10000   0.10000 
  3.29667  13.92000   0.10000   0.10000 
  3.29700  13.92000   0.10000   0.10000 
  3.29733  13.92000   0.10000   0.10000 
  3.29767  13.91000   0.10000   0.10000 
  3.29800  13.90000   0.10000   0.10000 
  3.29833  13.89000   0.10000   0.10000 
  3.29867  13.86000   0.10000   0.10000 
  3.29900  13.84000   0.10000   0.10000 
  3.29933  13.81000   0.10000   0.10000 
  3.29967  13.78000   0.10000   0.10000 
  3.30000  13.75000   0.10000   0.10000 
  3.30033  13.71000   0.10000   0.10000 
  3.30067  13.68000   0.10000   0.10000 
  3.30100  13.65000   0.10000   0.10000 
  3.30133  13.63000   0.10000   0.10000 
  3.30167  13.61000   0.10000   0.10000 
  3.30200  13.59000   0.10000   0.10000 
  3.30233  13.57000   0.10000   0.10000 
  3.30267  13.56000   0.10000   0.10000 
  3.30300  13.55000   0.10000   0.10000 
  3.30333  13.55000   0.10000   0.10000 
  3.30367  13.54000   0.10000   0.10000 
  3.30400  13.54000   0.10000   0.10000 
  3.30433  13.54000   0.10000   0.10000 
  3.30467  13.55000   0.10000   0.10000 
  3.30500  13.55000   0.10000   0.10000 
  3.30533  13.55000   0.10000   0.10000 
  3.30567  13.55000   0.10000   0.10000 
  3.30600  13.54000   0.10000   0.10000 
  3.30633  13.53000   0.10000   0.10000 
  3.30667  13.52000   0.10000   0.10000 
  3.30700  13.51000   0.10000   0.10000 
  3.30733  13.49000   0.10000   0.10000 
  3.30767  13.48000   0.10000   0.10000 
  3.30800  13.46000   0.10000   0.10000 
  3.30833  13.45000   0.10000   0.10000 
  3.30867  13.44000   0.10000   0.10000 
  3.30900  13.43000   0.10000   0.10000 
  3.30933  13.43000   0.10000   0.10000 
  3.30967  13.43000   0.10000   0.10000 
  3.31000  13.42000   0.10000   0.10000 
  3.31033  13.43000   0.10000   0.10000 
  3.31067  13.43000   0.10000   0.10000 
  3.31100  13.43000   0.10000   0.10000 
  3.31133  13.43000   0.10000   0.10000 
  3.31167  13.43000   0.10000   0.10000 
  3.31200  13.43000   0.10000   0.10000 
  3.31233  13.43000   0.10000   0.10000 
  3.31267  13.43000   0.10000   0.10000 
  3.31300  13.43000   0.10000   0.10000 
  3.31333  13.43000   0.10000   0.10000 
  3.31367  13.43000   0.10000   0.10000 
  3.31400  13.43000   0.10000   0.10000 
  3.31433  13.43000   0.10000   0.10000 
  3.31467  13.42000   0.10000   0.10000 
  3.31500  13.42000   0.10000   0.10000 
  3.31533  13.41000   0.10000   0.10000 
  3.31567  13.41000   0.10000   0.10000 
  3.31600  13.40000   0.10000   0.10000 
  3.31633  13.39000   0.10000   0.10000 
  3.31667  13.38000   0.10000   0.10000 
  3.31700  13.38000   0.10000   0.10000 
  3.31733  13.37000   0.10000   0.10000 
