| lambda |  Flux   |  F_Er   |F_Norm_Er|
| double | double  | double  | double  |
| micron |   Jy    |   Jy    |    Jy   |
  8.85300   9.25000   0.47000   0.49000 
  8.85400   9.28000   0.47000   0.49000 
  8.85500   9.32000   0.47000   0.49000 
  8.85600   9.36000   0.47000   0.49000 
  8.85700   9.41000   0.47000   0.49000 
  8.85800   9.46000   0.47000   0.49000 
  8.85900   9.51000   0.47000   0.49000 
  8.86000   9.55000   0.47000   0.49000 
  8.86100   9.58000   0.47000   0.49000 
  8.86200   9.60000   0.47000   0.49000 
  8.86300   9.61000   0.47000   0.49000 
  8.86400   9.59000   0.47000   0.49000 
  8.86500   9.57000   0.47000   0.49000 
  8.86600   9.53000   0.47000   0.49000 
  8.86700   9.49000   0.47000   0.49000 
  8.86800   9.46000   0.47000   0.49000 
  8.86900   9.44000   0.47000   0.49000 
  8.87000   9.44000   0.47000   0.49000 
  8.87100   9.45000   0.47000   0.49000 
  8.87200   9.47000   0.47000   0.49000 
  8.87300   9.50000   0.47000   0.49000 
  8.87400   9.54000   0.47000   0.49000 
  8.87500   9.57000   0.47000   0.49000 
  8.87600   9.60000   0.47000   0.49000 
  8.87700   9.63000   0.47000   0.49000 
  8.87800   9.65000   0.47000   0.49000 
  8.87900   9.67000   0.47000   0.49000 
  8.88000   9.68000   0.47000   0.49000 
  8.88100   9.69000   0.47000   0.49000 
  8.88200   9.69000   0.47000   0.49000 
  8.88300   9.69000   0.47000   0.49000 
  8.88400   9.69000   0.47000   0.49000 
  8.88500   9.68000   0.47000   0.49000 
  8.88600   9.67000   0.47000   0.49000 
  8.88700   9.66000   0.47000   0.49000 
  8.88800   9.63000   0.47000   0.49000 
  8.88900   9.61000   0.47000   0.49000 
  8.89000   9.58000   0.47000   0.49000 
  8.89100   9.55000   0.47000   0.49000 
  8.89200   9.52000   0.47000   0.49000 
  8.89300   9.50000   0.47000   0.49000 
  8.89400   9.49000   0.48000   0.50000 
  8.89500   9.48000   0.48000   0.50000 
  8.89600   9.49000   0.48000   0.50000 
  8.89700   9.50000   0.48000   0.50000 
  8.89800   9.52000   0.48000   0.50000 
  8.89900   9.55000   0.48000   0.50000 
  8.90000   9.58000   0.48000   0.50000 
  8.90100   9.62000   0.48000   0.50000 
  8.90200   9.65000   0.48000   0.50000 
  8.90300   9.67000   0.48000   0.50000 
  8.90400   9.69000   0.48000   0.50000 
  8.90500   9.70000   0.48000   0.50000 
  8.90600   9.70000   0.48000   0.50000 
  8.90700   9.70000   0.48000   0.50000 
  8.90800   9.69000   0.48000   0.50000 
  8.90900   9.67000   0.48000   0.50000 
  8.91000   9.64000   0.48000   0.50000 
  8.91100   9.61000   0.48000   0.50000 
  8.91200   9.58000   0.48000   0.50000 
  8.91300   9.55000   0.48000   0.50000 
  8.91400   9.51000   0.48000   0.50000 
  8.91500   9.48000   0.48000   0.50000 
  8.91600   9.45000   0.48000   0.50000 
  8.91700   9.42000   0.48000   0.50000 
  8.91800   9.41000   0.48000   0.50000 
  8.91900   9.40000   0.48000   0.50000 
  8.92000   9.39000   0.48000   0.50000 
  8.92100   9.40000   0.48000   0.50000 
  8.92200   9.41000   0.48000   0.50000 
  8.92300   9.42000   0.48000   0.50000 
  8.92400   9.43000   0.48000   0.50000 
  8.92500   9.45000   0.48000   0.50000 
  8.92600   9.47000   0.48000   0.50000 
  8.92700   9.48000   0.48000   0.50000 
  8.92800   9.50000   0.48000   0.50000 
  8.92900   9.52000   0.48000   0.50000 
  8.93000   9.53000   0.48000   0.50000 
  8.93100   9.55000   0.48000   0.50000 
  8.93200   9.57000   0.48000   0.50000 
  8.93300   9.59000   0.48000   0.50000 
  8.93400   9.61000   0.48000   0.50000 
  8.93500   9.63000   0.48000   0.50000 
  8.93600   9.66000   0.48000   0.50000 
  8.93700   9.69000   0.48000   0.50000 
  8.93800   9.71000   0.48000   0.50000 
  8.93900   9.74000   0.48000   0.50000 
  8.94000   9.76000   0.48000   0.50000 
  8.94100   9.78000   0.48000   0.50000 
  8.94200   9.79000   0.48000   0.50000 
  8.94300   9.80000   0.48000   0.50000 
  8.94400   9.81000   0.48000   0.50000 
  8.94500   9.82000   0.49000   0.51000 
  8.94600   9.82000   0.49000   0.51000 
  8.94700   9.83000   0.49000   0.51000 
  8.94800   9.84000   0.49000   0.51000 
  8.94900   9.85000   0.49000   0.51000 
  8.95000   9.87000   0.49000   0.51000 
  8.95100   9.89000   0.49000   0.51000 
  8.95200   9.92000   0.49000   0.51000 
  8.95300   9.96000   0.49000   0.51000 
  8.95400  10.00000   0.49000   0.51000 
  8.95500  10.05000   0.49000   0.51000 
  8.95600  10.09000   0.49000   0.51000 
  8.95700  10.13000   0.49000   0.51000 
  8.95800  10.16000   0.49000   0.51000 
  8.95900  10.16000   0.49000   0.51000 
  8.96000  10.15000   0.49000   0.51000 
  8.96100  10.11000   0.49000   0.51000 
  8.96200  10.04000   0.49000   0.51000 
  8.96300   9.96000   0.49000   0.51000 
  8.96400   9.87000   0.49000   0.51000 
  8.96500   9.79000   0.49000   0.51000 
  8.96600   9.71000   0.49000   0.51000 
  8.96700   9.65000   0.49000   0.51000 
  8.96800   9.61000   0.49000   0.51000 
  8.96900   9.58000   0.49000   0.51000 
  8.97000   9.56000   0.49000   0.51000 
  8.97100   9.55000   0.49000   0.51000 
  8.97200   9.55000   0.49000   0.51000 
  8.97300   9.54000   0.49000   0.51000 
  8.97400   9.54000   0.49000   0.51000 
  8.97500   9.53000   0.49000   0.51000 
  8.97600   9.53000   0.49000   0.51000 
  8.97700   9.54000   0.49000   0.51000 
  8.97800   9.54000   0.49000   0.51000 
  8.97900   9.55000   0.49000   0.51000 
  8.98000   9.56000   0.49000   0.51000 
  8.98100   9.57000   0.49000   0.51000 
  8.98200   9.58000   0.49000   0.51000 
  8.98300   9.59000   0.49000   0.51000 
  8.98400   9.60000   0.49000   0.51000 
  8.98500   9.60000   0.49000   0.51000 
  8.98600   9.60000   0.49000   0.51000 
  8.98700   9.58000   0.49000   0.51000 
  8.98800   9.57000   0.49000   0.51000 
  8.98900   9.54000   0.50000   0.52000 
  8.99000   9.51000   0.50000   0.52000 
  8.99100   9.48000   0.50000   0.52000 
  8.99200   9.45000   0.50000   0.52000 
  8.99300   9.43000   0.50000   0.52000 
  8.99400   9.41000   0.50000   0.52000 
  8.99500   9.41000   0.50000   0.52000 
  8.99600   9.41000   0.50000   0.52000 
  8.99700   9.42000   0.50000   0.52000 
  8.99800   9.44000   0.50000   0.52000 
  8.99900   9.47000   0.50000   0.52000 
  9.00000   9.50000   0.50000   0.52000 
  9.00100   9.54000   0.50000   0.52000 
  9.00200   9.58000   0.50000   0.52000 
  9.00300   9.63000   0.50000   0.52000 
  9.00400   9.67000   0.50000   0.52000 
  9.00500   9.70000   0.50000   0.52000 
  9.00600   9.72000   0.50000   0.52000 
  9.00700   9.73000   0.50000   0.52000 
  9.00800   9.73000   0.50000   0.52000 
  9.00900   9.72000   0.50000   0.52000 
  9.01000   9.71000   0.50000   0.52000 
  9.01100   9.69000   0.50000   0.52000 
  9.01200   9.67000   0.50000   0.52000 
  9.01300   9.65000   0.50000   0.52000 
  9.01400   9.64000   0.50000   0.52000 
  9.01500   9.63000   0.50000   0.52000 
  9.01600   9.64000   0.50000   0.52000 
  9.01700   9.65000   0.50000   0.52000 
  9.01800   9.67000   0.50000   0.52000 
  9.01900   9.70000   0.50000   0.52000 
  9.02000   9.74000   0.50000   0.52000 
  9.02100   9.79000   0.50000   0.52000 
  9.02200   9.84000   0.50000   0.52000 
  9.02300   9.89000   0.50000   0.52000 
  9.02400   9.94000   0.50000   0.52000 
  9.02500   9.98000   0.51000   0.53000 
  9.02600  10.02000   0.51000   0.53000 
  9.02700  10.05000   0.51000   0.53000 
  9.02800  10.08000   0.51000   0.53000 
  9.02900  10.10000   0.51000   0.53000 
  9.03000  10.11000   0.51000   0.53000 
  9.03100  10.12000   0.51000   0.53000 
  9.03200  10.12000   0.51000   0.53000 
  9.03300  10.12000   0.51000   0.53000 
  9.03400  10.11000   0.51000   0.53000 
  9.03500  10.09000   0.51000   0.53000 
  9.03600  10.06000   0.51000   0.53000 
  9.03700  10.03000   0.51000   0.53000 
  9.03800   9.99000   0.51000   0.53000 
  9.03900   9.94000   0.51000   0.53000 
  9.04000   9.90000   0.51000   0.53000 
  9.04100   9.87000   0.51000   0.53000 
  9.04200   9.85000   0.51000   0.53000 
  9.04300   9.84000   0.51000   0.53000 
  9.04400   9.84000   0.51000   0.53000 
  9.04500   9.85000   0.51000   0.53000 
  9.04600   9.86000   0.51000   0.53000 
  9.04700   9.88000   0.51000   0.53000 
  9.04800   9.89000   0.51000   0.53000 
  9.04900   9.91000   0.51000   0.53000 
  9.05000   9.93000   0.51000   0.53000 
  9.05100   9.94000   0.51000   0.53000 
  9.05200   9.97000   0.51000   0.53000 
  9.05300   9.99000   0.51000   0.53000 
  9.05400  10.02000   0.51000   0.53000 
  9.05500  10.05000   0.51000   0.53000 
  9.05600  10.08000   0.51000   0.53000 
  9.05700  10.11000   0.51000   0.53000 
  9.05800  10.14000   0.51000   0.53000 
  9.05900  10.17000   0.52000   0.54000 
  9.06000  10.18000   0.52000   0.54000 
  9.06100  10.18000   0.52000   0.54000 
  9.06200  10.17000   0.52000   0.54000 
  9.06300  10.16000   0.52000   0.54000 
  9.06400  10.13000   0.52000   0.54000 
  9.06500  10.11000   0.52000   0.54000 
  9.06600  10.09000   0.52000   0.54000 
  9.06700  10.08000   0.52000   0.54000 
  9.06800  10.08000   0.52000   0.54000 
  9.06900  10.09000   0.52000   0.54000 
  9.07000  10.11000   0.52000   0.54000 
  9.07100  10.15000   0.52000   0.54000 
  9.07200  10.18000   0.52000   0.54000 
  9.07300  10.22000   0.52000   0.54000 
  9.07400  10.25000   0.52000   0.54000 
  9.07500  10.29000   0.52000   0.54000 
  9.07600  10.32000   0.52000   0.54000 
  9.07700  10.34000   0.52000   0.54000 
  9.07800  10.37000   0.52000   0.54000 
  9.07900  10.39000   0.52000   0.54000 
  9.08000  10.42000   0.52000   0.54000 
  9.08100  10.46000   0.52000   0.54000 
  9.08200  10.49000   0.52000   0.54000 
  9.08300  10.53000   0.52000   0.54000 
  9.08400  10.56000   0.52000   0.54000 
  9.08500  10.60000   0.52000   0.54000 
  9.08600  10.62000   0.52000   0.54000 
  9.08700  10.64000   0.52000   0.54000 
  9.08800  10.67000   0.52000   0.54000 
  9.08900  10.69000   0.52000   0.54000 
  9.09000  10.72000   0.52000   0.54000 
  9.09100  10.75000   0.52000   0.54000 
  9.09200  10.78000   0.53000   0.55000 
  9.09300  10.82000   0.53000   0.55000 
  9.09400  10.87000   0.53000   0.55000 
  9.09500  10.91000   0.53000   0.55000 
  9.09600  10.95000   0.53000   0.55000 
  9.09700  10.98000   0.53000   0.55000 
  9.09800  11.00000   0.53000   0.55000 
  9.09900  11.01000   0.53000   0.55000 
  9.10000  11.00000   0.53000   0.55000 
  9.10100  10.97000   0.53000   0.55000 
  9.10200  10.94000   0.53000   0.55000 
  9.10300  10.89000   0.53000   0.55000 
  9.10400  10.83000   0.53000   0.55000 
  9.10500  10.78000   0.53000   0.55000 
  9.10600  10.72000   0.53000   0.55000 
  9.10700  10.67000   0.53000   0.55000 
  9.10800  10.64000   0.53000   0.55000 
  9.10900  10.62000   0.53000   0.55000 
  9.11000  10.61000   0.53000   0.55000 
  9.11100  10.63000   0.53000   0.55000 
  9.11200  10.66000   0.53000   0.55000 
  9.11300  10.72000   0.53000   0.55000 
  9.11400  10.81000   0.53000   0.55000 
  9.11500  10.92000   0.53000   0.55000 
  9.11600  11.05000   0.53000   0.55000 
  9.11700  11.19000   0.53000   0.55000 
  9.11800  11.35000   0.53000   0.55000 
  9.11900  11.51000   0.53000   0.55000 
  9.12000  11.65000   0.53000   0.55000 
  9.12100  11.77000   0.53000   0.55000 
  9.12200  11.86000   0.53000   0.55000 
  9.12300  11.91000   0.53000   0.55000 
  9.12400  11.93000   0.53000   0.55000 
  9.12500  11.91000   0.53000   0.55000 
  9.12600  11.86000   0.53000   0.55000 
  9.12700  11.78000   0.54000   0.55000 
  9.12800  11.69000   0.54000   0.55000 
  9.12900  11.58000   0.54000   0.55000 
  9.13000  11.46000   0.54000   0.55000 
  9.13100  11.33000   0.54000   0.55000 
  9.13200  11.20000   0.54000   0.55000 
  9.13300  11.07000   0.54000   0.55000 
  9.13400  10.95000   0.54000   0.55000 
  9.13500  10.84000   0.54000   0.55000 
  9.13600  10.75000   0.54000   0.55000 
  9.13700  10.68000   0.54000   0.55000 
  9.13800  10.63000   0.54000   0.55000 
  9.13900  10.60000   0.54000   0.55000 
  9.14000  10.60000   0.54000   0.55000 
  9.14100  10.62000   0.54000   0.55000 
  9.14200  10.64000   0.54000   0.55000 
  9.14300  10.66000   0.54000   0.55000 
  9.14400  10.68000   0.54000   0.55000 
  9.14500  10.70000   0.54000   0.55000 
  9.14600  10.71000   0.54000   0.55000 
  9.14700  10.70000   0.54000   0.55000 
  9.14800  10.69000   0.54000   0.55000 
  9.14900  10.67000   0.54000   0.55000 
  9.15000  10.66000   0.54000   0.55000 
  9.15100  10.64000   0.54000   0.55000 
  9.15200  10.62000   0.54000   0.55000 
  9.15300  10.61000   0.54000   0.55000 
  9.15400  10.61000   0.54000   0.55000 
  9.15500  10.61000   0.54000   0.55000 
  9.15600  10.61000   0.54000   0.55000 
  9.15700  10.62000   0.54000   0.55000 
  9.15800  10.62000   0.54000   0.55000 
  9.15900  10.62000   0.54000   0.55000 
  9.16000  10.61000   0.54000   0.55000 
  9.16100  10.60000   0.54000   0.55000 
  9.16200  10.59000   0.54000   0.55000 
  9.16300  10.58000   0.54000   0.55000 
  9.16400  10.58000   0.54000   0.55000 
  9.16500  10.58000   0.54000   0.55000 
  9.16600  10.60000   0.54000   0.55000 
  9.16700  10.62000   0.54000   0.55000 
  9.16800  10.64000   0.54000   0.55000 
  9.16900  10.67000   0.54000   0.55000 
  9.17000  10.70000   0.54000   0.55000 
  9.17100  10.73000   0.55000   0.56000 
  9.17200  10.75000   0.55000   0.56000 
  9.17300  10.77000   0.55000   0.56000 
  9.17400  10.79000   0.55000   0.56000 
  9.17500  10.80000   0.55000   0.56000 
  9.17600  10.81000   0.55000   0.56000 
  9.17700  10.81000   0.55000   0.56000 
  9.17800  10.80000   0.55000   0.56000 
  9.17900  10.79000   0.55000   0.56000 
  9.18000  10.78000   0.55000   0.56000 
  9.18100  10.76000   0.55000   0.56000 
  9.18200  10.73000   0.55000   0.56000 
  9.18300  10.69000   0.55000   0.56000 
  9.18400  10.66000   0.55000   0.56000 
  9.18500  10.61000   0.55000   0.56000 
  9.18600  10.57000   0.55000   0.56000 
  9.18700  10.53000   0.55000   0.56000 
  9.18800  10.48000   0.55000   0.56000 
  9.18900  10.43000   0.55000   0.56000 
  9.19000  10.37000   0.55000   0.56000 
  9.19100  10.32000   0.55000   0.56000 
  9.19200  10.28000   0.55000   0.56000 
  9.19300  10.24000   0.55000   0.56000 
  9.19400  10.21000   0.55000   0.56000 
  9.19500  10.19000   0.55000   0.56000 
  9.19600  10.19000   0.55000   0.56000 
  9.19700  10.20000   0.55000   0.56000 
  9.19800  10.22000   0.55000   0.56000 
  9.19900  10.24000   0.55000   0.56000 
  9.20000  10.27000   0.55000   0.56000 
  9.20100  10.30000   0.55000   0.56000 
  9.20200  10.32000   0.55000   0.56000 
  9.20300  10.35000   0.55000   0.56000 
  9.20400  10.37000   0.55000   0.56000 
  9.20500  10.40000   0.55000   0.56000 
  9.20600  10.42000   0.55000   0.56000 
  9.20700  10.45000   0.55000   0.56000 
  9.20800  10.47000   0.55000   0.56000 
  9.20900  10.50000   0.55000   0.56000 
  9.21000  10.52000   0.55000   0.56000 
  9.21100  10.54000   0.55000   0.56000 
  9.21200  10.57000   0.55000   0.56000 
  9.21300  10.58000   0.55000   0.56000 
  9.21400  10.60000   0.55000   0.56000 
  9.21500  10.62000   0.55000   0.56000 
  9.21600  10.63000   0.55000   0.56000 
  9.21700  10.63000   0.55000   0.56000 
  9.21800  10.63000   0.55000   0.56000 
  9.21900  10.61000   0.55000   0.56000 
  9.22000  10.60000   0.55000   0.56000 
  9.22100  10.57000   0.55000   0.56000 
  9.22200  10.55000   0.55000   0.56000 
  9.22300  10.52000   0.55000   0.56000 
  9.22400  10.50000   0.55000   0.56000 
  9.22500  10.49000   0.55000   0.56000 
  9.22600  10.49000   0.55000   0.56000 
  9.22700  10.49000   0.55000   0.56000 
  9.22800  10.51000   0.55000   0.56000 
  9.22900  10.53000   0.55000   0.56000 
  9.23000  10.55000   0.55000   0.56000 
  9.23100  10.57000   0.55000   0.56000 
  9.23200  10.59000   0.55000   0.56000 
  9.23300  10.60000   0.55000   0.56000 
  9.23400  10.60000   0.55000   0.56000 
  9.23500  10.59000   0.55000   0.56000 
  9.23600  10.57000   0.55000   0.56000 
  9.23700  10.54000   0.55000   0.56000 
  9.23800  10.51000   0.55000   0.56000 
  9.23900  10.48000   0.55000   0.56000 
  9.24000  10.45000   0.55000   0.56000 
  9.24100  10.43000   0.55000   0.56000 
  9.24200  10.42000   0.55000   0.56000 
  9.24300  10.41000   0.55000   0.56000 
  9.24400  10.42000   0.55000   0.56000 
  9.24500  10.44000   0.55000   0.56000 
  9.24600  10.47000   0.55000   0.56000 
  9.24700  10.51000   0.55000   0.56000 
  9.24800  10.55000   0.55000   0.56000 
  9.24900  10.60000   0.55000   0.56000 
  9.25000  10.65000   0.55000   0.56000 
  9.25100  10.70000   0.55000   0.56000 
  9.25200  10.75000   0.55000   0.56000 
  9.25300  10.79000   0.55000   0.56000 
  9.25400  10.82000   0.55000   0.56000 
  9.25500  10.85000   0.55000   0.56000 
  9.25600  10.86000   0.55000   0.56000 
  9.25700  10.86000   0.55000   0.56000 
  9.25800  10.85000   0.55000   0.56000 
  9.25900  10.83000   0.55000   0.56000 
  9.26000  10.80000   0.55000   0.56000 
  9.26100  10.77000   0.55000   0.56000 
  9.26200  10.74000   0.55000   0.56000 
  9.26300  10.71000   0.55000   0.56000 
  9.26400  10.69000   0.55000   0.56000 
  9.26500  10.68000   0.55000   0.56000 
  9.26600  10.68000   0.55000   0.56000 
  9.26700  10.69000   0.55000   0.56000 
  9.26800  10.71000   0.55000   0.56000 
  9.26900  10.75000   0.55000   0.56000 
  9.27000  10.80000   0.55000   0.56000 
  9.27100  10.85000   0.56000   0.57000 
  9.27200  10.90000   0.56000   0.57000 
  9.27300  10.94000   0.56000   0.57000 
  9.27400  10.96000   0.56000   0.57000 
  9.27500  10.96000   0.56000   0.57000 
  9.27600  10.93000   0.56000   0.57000 
  9.27700  10.88000   0.56000   0.57000 
  9.27800  10.82000   0.56000   0.57000 
  9.27900  10.75000   0.56000   0.57000 
  9.28000  10.67000   0.56000   0.57000 
  9.28100  10.61000   0.56000   0.57000 
  9.28200  10.55000   0.56000   0.57000 
  9.28300  10.51000   0.56000   0.57000 
  9.28400  10.48000   0.56000   0.57000 
  9.28500  10.48000   0.56000   0.57000 
  9.28600  10.50000   0.56000   0.57000 
  9.28700  10.55000   0.56000   0.57000 
  9.28800  10.62000   0.56000   0.57000 
  9.28900  10.72000   0.56000   0.57000 
  9.29000  10.83000   0.56000   0.57000 
  9.29100  10.95000   0.56000   0.57000 
  9.29200  11.08000   0.55000   0.56000 
  9.29300  11.20000   0.55000   0.56000 
  9.29400  11.30000   0.55000   0.56000 
  9.29500  11.38000   0.55000   0.56000 
  9.29600  11.45000   0.55000   0.56000 
  9.29700  11.49000   0.55000   0.56000 
  9.29800  11.51000   0.55000   0.56000 
  9.29900  11.51000   0.55000   0.56000 
  9.30000  11.49000   0.55000   0.56000 
  9.30100  11.47000   0.55000   0.56000 
  9.30200  11.43000   0.55000   0.56000 
  9.30300  11.38000   0.55000   0.56000 
  9.30400  11.33000   0.55000   0.56000 
  9.30500  11.27000   0.55000   0.56000 
  9.30600  11.22000   0.55000   0.56000 
  9.30700  11.18000   0.55000   0.56000 
  9.30800  11.14000   0.55000   0.56000 
  9.30900  11.11000   0.55000   0.56000 
  9.31000  11.10000   0.55000   0.56000 
  9.31100  11.09000   0.55000   0.56000 
  9.31200  11.09000   0.55000   0.56000 
  9.31300  11.09000   0.55000   0.56000 
  9.31400  11.08000   0.55000   0.56000 
  9.31500  11.08000   0.55000   0.56000 
  9.31600  11.07000   0.55000   0.56000 
  9.31700  11.06000   0.55000   0.56000 
  9.31800  11.05000   0.55000   0.56000 
  9.31900  11.04000   0.55000   0.56000 
  9.32000  11.04000   0.55000   0.56000 
  9.32100  11.06000   0.55000   0.56000 
  9.32200  11.08000   0.55000   0.56000 
  9.32300  11.11000   0.55000   0.56000 
  9.32400  11.15000   0.55000   0.56000 
  9.32500  11.20000   0.55000   0.56000 
  9.32600  11.25000   0.55000   0.56000 
  9.32700  11.29000   0.55000   0.56000 
  9.32800  11.33000   0.55000   0.56000 
  9.32900  11.37000   0.55000   0.56000 
  9.33000  11.39000   0.55000   0.56000 
  9.33100  11.39000   0.55000   0.56000 
  9.33200  11.38000   0.55000   0.56000 
  9.33300  11.36000   0.55000   0.56000 
  9.33400  11.33000   0.55000   0.56000 
  9.33500  11.29000   0.55000   0.56000 
  9.33600  11.26000   0.55000   0.56000 
  9.33700  11.22000   0.55000   0.56000 
  9.33800  11.18000   0.55000   0.56000 
  9.33900  11.15000   0.55000   0.56000 
  9.34000  11.13000   0.55000   0.56000 
  9.34100  11.13000   0.55000   0.56000 
  9.34200  11.14000   0.55000   0.56000 
  9.34300  11.17000   0.55000   0.56000 
  9.34400  11.22000   0.55000   0.56000 
  9.34500  11.29000   0.55000   0.56000 
  9.34600  11.39000   0.55000   0.56000 
  9.34700  11.50000   0.55000   0.56000 
  9.34800  11.62000   0.55000   0.56000 
  9.34900  11.74000   0.55000   0.56000 
  9.35000  11.85000   0.55000   0.56000 
  9.35100  11.95000   0.55000   0.56000 
  9.35200  12.03000   0.55000   0.56000 
  9.35300  12.10000   0.55000   0.56000 
  9.35400  12.15000   0.55000   0.56000 
  9.35500  12.20000   0.55000   0.56000 
  9.35600  12.26000   0.55000   0.56000 
  9.35700  12.31000   0.55000   0.56000 
  9.35800  12.36000   0.55000   0.56000 
  9.35900  12.41000   0.55000   0.56000 
  9.36000  12.45000   0.55000   0.56000 
  9.36100  12.49000   0.55000   0.56000 
  9.36200  12.52000   0.55000   0.56000 
  9.36300  12.53000   0.55000   0.56000 
  9.36400  12.54000   0.55000   0.56000 
  9.36500  12.54000   0.55000   0.56000 
  9.36600  12.53000   0.55000   0.56000 
  9.36700  12.53000   0.55000   0.56000 
  9.36800  12.52000   0.55000   0.56000 
  9.36900  12.51000   0.55000   0.56000 
  9.37000  12.50000   0.55000   0.56000 
  9.37100  12.49000   0.55000   0.56000 
  9.37200  12.47000   0.55000   0.56000 
  9.37300  12.44000   0.55000   0.56000 
  9.37400  12.40000   0.55000   0.56000 
  9.37500  12.34000   0.55000   0.56000 
  9.37600  12.28000   0.55000   0.56000 
  9.37700  12.22000   0.55000   0.56000 
  9.37800  12.16000   0.55000   0.56000 
  9.37900  12.11000   0.55000   0.56000 
  9.38000  12.06000   0.55000   0.56000 
  9.38100  12.03000   0.55000   0.56000 
  9.38200  12.00000   0.55000   0.56000 
  9.38300  11.99000   0.55000   0.56000 
  9.38400  11.99000   0.55000   0.56000 
  9.38500  12.00000   0.55000   0.56000 
  9.38600  12.02000   0.55000   0.56000 
  9.38700  12.04000   0.55000   0.56000 
  9.38800  12.06000   0.55000   0.56000 
  9.38900  12.08000   0.55000   0.56000 
  9.39000  12.08000   0.55000   0.56000 
  9.39100  12.08000   0.55000   0.56000 
  9.39200  12.07000   0.55000   0.56000 
  9.39300  12.05000   0.55000   0.56000 
  9.39400  12.03000   0.55000   0.56000 
  9.39500  12.00000   0.55000   0.56000 
  9.39600  11.97000   0.55000   0.56000 
  9.39700  11.94000   0.55000   0.56000 
  9.39800  11.91000   0.55000   0.56000 
  9.39900  11.87000   0.55000   0.56000 
  9.40000  11.83000   0.55000   0.56000 
  9.40100  11.79000   0.55000   0.56000 
  9.40200  11.75000   0.55000   0.56000 
  9.40300  11.72000   0.55000   0.56000 
  9.40400  11.70000   0.55000   0.56000 
  9.40500  11.69000   0.55000   0.56000 
  9.40600  11.69000   0.55000   0.56000 
  9.40700  11.71000   0.55000   0.56000 
  9.40800  11.73000   0.55000   0.56000 
  9.40900  11.76000   0.55000   0.56000 
  9.41000  11.78000   0.55000   0.56000 
  9.41100  11.80000   0.55000   0.56000 
  9.41200  11.81000   0.55000   0.56000 
  9.41300  11.81000   0.55000   0.56000 
  9.41400  11.80000   0.55000   0.56000 
  9.41500  11.79000   0.55000   0.56000 
  9.41600  11.76000   0.55000   0.56000 
  9.41700  11.73000   0.55000   0.56000 
  9.41800  11.70000   0.55000   0.56000 
  9.41900  11.67000   0.55000   0.56000 
  9.42000  11.63000   0.55000   0.56000 
  9.42100  11.60000   0.55000   0.56000 
  9.42200  11.58000   0.55000   0.56000 
  9.42300  11.57000   0.55000   0.56000 
  9.42400  11.56000   0.55000   0.56000 
  9.42500  11.57000   0.55000   0.56000 
  9.42600  11.59000   0.55000   0.56000 
  9.42700  11.61000   0.55000   0.56000 
  9.42800  11.62000   0.55000   0.56000 
  9.42900  11.62000   0.55000   0.56000 
  9.43000  11.61000   0.55000   0.56000 
  9.43100  11.59000   0.55000   0.56000 
  9.43200  11.55000   0.55000   0.56000 
  9.43300  11.50000   0.55000   0.56000 
  9.43400  11.44000   0.55000   0.56000 
  9.43500  11.39000   0.55000   0.56000 
  9.43600  11.34000   0.55000   0.56000 
  9.43700  11.30000   0.55000   0.56000 
  9.43800  11.27000   0.55000   0.56000 
  9.43900  11.26000   0.55000   0.56000 
  9.44000  11.26000   0.55000   0.56000 
  9.44100  11.28000   0.55000   0.56000 
  9.44200  11.32000   0.54000   0.55000 
  9.44300  11.36000   0.54000   0.55000 
  9.44400  11.42000   0.54000   0.55000 
  9.44500  11.48000   0.54000   0.55000 
  9.44600  11.54000   0.54000   0.55000 
  9.44700  11.59000   0.54000   0.55000 
  9.44800  11.64000   0.54000   0.55000 
  9.44900  11.67000   0.54000   0.55000 
  9.45000  11.69000   0.54000   0.55000 
  9.45100  11.69000   0.54000   0.55000 
  9.45200  11.69000   0.54000   0.55000 
  9.45300  11.69000   0.54000   0.55000 
  9.45400  11.69000   0.54000   0.55000 
  9.45500  11.69000   0.54000   0.55000 
  9.45600  11.69000   0.54000   0.55000 
  9.45700  11.69000   0.54000   0.55000 
  9.45800  11.70000   0.54000   0.55000 
  9.45900  11.71000   0.54000   0.55000 
  9.46000  11.72000   0.54000   0.55000 
  9.46100  11.73000   0.54000   0.55000 
  9.46200  11.74000   0.54000   0.55000 
  9.46300  11.75000   0.54000   0.55000 
  9.46400  11.75000   0.54000   0.55000 
  9.46500  11.74000   0.54000   0.55000 
  9.46600  11.73000   0.54000   0.55000 
  9.46700  11.70000   0.54000   0.55000 
  9.46800  11.67000   0.54000   0.55000 
  9.46900  11.64000   0.54000   0.55000 
  9.47000  11.60000   0.54000   0.55000 
  9.47100  11.56000   0.54000   0.55000 
  9.47200  11.52000   0.54000   0.55000 
  9.47300  11.48000   0.54000   0.55000 
  9.47400  11.45000   0.54000   0.55000 
  9.47500  11.42000   0.54000   0.55000 
  9.47600  11.40000   0.54000   0.55000 
  9.47700  11.39000   0.54000   0.55000 
  9.47800  11.39000   0.54000   0.55000 
  9.47900  11.40000   0.54000   0.55000 
  9.48000  11.43000   0.54000   0.55000 
  9.48100  11.47000   0.54000   0.55000 
  9.48200  11.52000   0.54000   0.55000 
  9.48300  11.57000   0.54000   0.55000 
  9.48400  11.62000   0.54000   0.55000 
  9.48500  11.66000   0.54000   0.55000 
